,Age,Years Worked,Commercial,Shareholder,Has App,Owns Car,Owns House,Wages Paid,Last Payment,Investment Risk,Total Asset Code,Potential Asset Code,Financial Producs,Fund Purchases,Insurance Purchases,Gold Purchases,Has Loan,Total Loans,Overdue Loans,Overdue Days,Has Credit Cards,Credit Use,Debit Cards,Credit Cards,Debit ,Credit,Debit Card Level,F,M,Bachelors,Doctorate,Masters,Post-secondary,Upper Secondary,Divorced,Married,Never Married,Separated,Widowed,Flag
11671,24,0,0,0,0,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,4,1,2,712,346,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11672,32,1,0,0,1,1,0,0,-1,0,2,4,0,0,0,0,0,0,0,0,0,3,1,1,1062,591,10,1,0,1,0,0,0,0,0,0,1,0,0,0
11673,29,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,320,322,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11674,28,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,2,0,0,1,5,1,2,465,469,10,0,1,0,0,0,0,1,1,0,0,0,0,1
11675,34,0,0,0,1,1,0,0,1005,0,3,5,0,0,0,0,0,0,0,0,1,1,1,2,1011,2688,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11676,28,1,0,0,0,0,0,0,-1,1,-1,3,0,0,0,0,0,0,0,0,1,4,3,4,1375,601,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11677,29,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,94,179,10,0,1,0,0,1,0,0,1,0,0,0,0,1
11678,25,3,0,1,1,1,0,0,717,0,2,4,0,0,0,0,0,0,0,0,1,4,1,3,992,252,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11679,57,3,0,0,1,1,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,4,1,2,531,580,10,1,0,0,0,0,0,1,0,0,1,0,0,1
11680,25,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,319,321,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11681,30,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,2127,2126,10,1,0,1,0,0,0,0,0,1,0,0,0,0
11682,31,8,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,3,1,2,421,424,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11683,46,15,0,0,1,0,0,0,-1,1,-1,5,0,1,0,0,0,0,0,0,0,0,1,1,241,241,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11684,24,0,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,2,1,2,614,782,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11685,31,2,0,0,1,0,0,0,228,1,-1,5,0,1,0,0,0,0,0,0,0,1,1,1,229,2547,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11686,29,0,0,1,1,1,0,0,-1,0,2,3,0,0,0,0,0,0,0,0,1,3,2,1,1748,1654,20,0,1,0,0,1,0,0,0,1,0,0,0,0
11687,40,8,0,0,1,1,0,0,-1,0,2,3,0,0,0,0,0,0,0,0,1,4,1,1,1725,1938,10,0,1,0,0,0,0,1,0,0,1,0,0,1
11688,46,0,0,1,1,1,0,0,413,0,2,6,0,0,0,0,0,0,0,0,0,3,1,1,1133,1126,20,0,1,0,0,0,0,1,0,0,1,0,0,1
11689,36,0,0,0,1,0,0,0,-1,0,2,4,0,0,0,0,0,0,0,0,1,1,1,1,4171,4017,10,0,1,0,0,0,1,0,0,0,1,0,0,1
11690,25,1,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,666,666,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11691,33,0,0,0,1,0,0,0,1218,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,2,1606,507,20,1,0,1,0,0,0,0,0,0,1,0,0,0
11692,33,0,0,0,1,1,0,1,629,0,-1,2,0,0,0,0,0,0,0,0,1,5,2,3,4259,3802,20,0,1,0,0,0,1,0,0,1,0,0,0,1
11693,28,0,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,1,1,1950,1585,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11694,56,30,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,1,1,173,175,10,0,1,0,0,0,0,1,0,0,1,0,0,0
11695,33,0,0,0,1,0,0,1,1218,1,-1,3,0,0,0,0,0,0,0,0,1,4,4,1,2623,1055,20,1,0,1,0,0,0,0,0,0,1,0,0,1
11696,26,0,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,0,3,1,1,609,609,10,0,1,1,0,0,0,0,0,0,1,0,0,1
11697,28,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,2,1,1,2201,2200,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11698,27,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,3,6,363,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11699,26,0,0,0,1,0,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,3,2,2,665,665,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11700,51,6,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,2,7,9,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11701,29,0,0,0,1,0,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,0,1,1,1,855,855,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11702,48,2,0,0,1,0,0,0,-1,1,-1,5,0,1,0,0,0,0,0,0,1,3,1,2,209,557,10,0,1,0,0,0,0,1,0,0,1,0,0,1
11703,23,2,0,0,1,1,0,0,-1,1,-1,5,0,1,0,0,0,0,0,0,1,3,1,1,363,363,10,0,1,0,0,0,0,1,0,0,1,0,0,0
11704,28,1,0,0,1,0,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,0,3,1,1,2588,340,10,1,0,1,0,0,0,0,0,1,0,0,0,0
11705,40,0,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,1,2,1809,514,20,0,1,0,0,0,0,1,0,0,1,0,0,0
11706,30,0,0,1,1,1,0,0,847,0,2,3,0,0,0,0,0,0,0,0,1,5,2,2,3444,1195,10,0,1,0,0,1,0,0,0,1,0,0,0,0
11707,37,20,0,0,1,1,0,1,387,0,-1,4,0,0,0,0,0,0,0,0,1,4,1,1,794,474,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11708,37,0,0,0,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,2,316,318,10,0,1,1,0,0,0,0,0,0,1,0,0,1
11709,25,0,0,0,1,1,0,0,928,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,1911,-1,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11710,25,0,0,0,1,0,0,0,627,1,-1,4,0,0,0,0,0,0,0,0,1,2,1,1,660,134,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11711,24,0,0,0,0,0,0,0,774,1,-1,5,0,0,0,0,0,0,0,0,0,0,2,1,983,934,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11712,22,0,0,0,1,0,0,0,-1,1,2,6,0,0,0,0,0,0,0,0,1,2,1,1,55,152,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11713,28,0,0,0,1,0,0,1,259,0,-1,4,0,0,0,0,0,0,0,0,1,2,1,2,272,587,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11714,28,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,1,4,28,474,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11715,22,0,0,0,1,0,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,398,398,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11716,29,0,0,0,1,0,0,1,1176,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,2053,2504,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11717,24,1,0,0,1,0,0,1,136,1,-1,5,0,1,0,0,0,0,0,0,1,3,1,2,167,133,10,1,0,1,0,0,0,0,0,0,1,0,0,1
11718,35,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,574,1246,10,0,1,0,0,0,1,0,0,0,1,0,0,1
11719,47,27,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,3731,3894,10,1,0,0,0,0,0,1,0,0,1,0,0,0
11720,46,0,0,0,1,0,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,1,3,1,5,642,609,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11721,32,1,0,0,1,0,0,1,593,1,-1,4,0,0,0,0,0,0,0,0,0,0,1,1,619,1034,20,1,0,0,0,1,0,0,0,1,0,0,0,0
11722,25,0,0,0,1,0,0,0,388,1,-1,3,9,5,0,0,0,0,0,0,1,1,1,1,669,480,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11723,34,3,0,1,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,443,443,10,1,0,0,0,0,1,0,0,0,1,0,0,0
11724,30,1,0,0,1,0,0,1,1177,0,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1306,1210,20,0,1,0,0,0,1,0,0,1,0,0,0,0
11725,29,1,0,0,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,1,1,1,384,521,20,0,1,0,0,1,0,0,0,1,0,0,0,0
11726,22,0,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,2,1,1,430,432,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11727,21,0,0,0,1,0,0,0,-1,1,1,5,0,0,0,0,0,0,0,0,1,1,1,2,1204,398,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11728,58,0,0,0,1,1,0,0,-1,1,-1,1,8,0,3,0,0,0,0,0,1,3,2,1,275,93,80,0,1,0,0,1,0,0,0,0,1,0,0,1
11729,33,0,0,0,0,0,0,0,1188,0,1,2,0,0,0,0,0,0,0,0,1,5,1,2,2558,1561,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11730,26,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,443,-1,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11731,40,16,0,0,1,1,0,0,-1,0,-1,4,0,0,0,0,0,0,0,0,1,1,1,2,4125,3195,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11732,29,0,0,0,1,1,0,1,516,1,-1,2,0,0,0,0,0,0,0,0,1,5,1,2,537,2061,10,1,0,0,0,0,1,0,0,0,1,0,0,0
11733,21,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,2,80,82,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11734,30,0,0,0,1,0,0,1,717,1,-1,4,0,6,0,0,0,0,0,0,1,3,1,2,740,475,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11735,38,13,0,0,1,1,0,0,-1,0,-1,4,0,0,0,0,0,0,0,0,1,3,1,1,641,641,10,1,0,1,0,0,0,0,0,0,1,0,0,0
11736,45,0,0,0,1,0,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,0,0,2,1,382,31,10,0,1,0,0,1,0,0,0,0,1,0,0,0
11737,25,3,0,0,1,0,0,0,-1,0,1,4,0,0,0,0,0,0,0,0,1,3,1,1,770,770,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11738,22,0,0,0,1,1,0,0,508,1,-1,5,0,0,0,0,0,0,0,0,1,2,2,3,524,486,10,0,1,0,0,0,0,1,0,1,0,0,0,1
11739,27,1,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,1690,756,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11740,24,0,0,0,1,1,0,0,815,0,-1,6,0,0,0,0,0,0,0,0,1,2,2,2,826,410,20,1,0,0,0,0,0,1,0,1,0,0,0,0
11741,41,0,0,0,1,0,0,0,-1,0,-1,4,0,0,0,0,0,0,0,0,1,1,1,1,2484,86,10,0,1,0,0,0,1,0,0,0,1,0,0,0
11742,38,0,0,1,1,0,0,0,-1,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,765,738,10,1,0,0,0,1,0,0,0,0,1,0,0,1
11743,29,0,0,0,1,0,0,0,811,0,-1,6,0,0,0,0,0,0,0,0,1,1,1,1,811,678,10,0,1,0,0,1,0,0,0,1,0,0,0,0
11744,30,0,0,0,1,1,0,1,1190,0,-1,4,0,0,0,0,0,0,0,0,1,4,1,3,739,649,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11745,36,0,0,0,1,0,0,0,-1,0,1,5,0,0,0,0,0,0,0,0,1,3,1,2,1796,3925,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11746,48,0,0,0,0,1,0,0,-1,0,-1,2,0,0,0,0,0,0,0,0,1,5,1,5,1323,1323,10,0,1,0,0,0,1,0,0,0,1,0,0,0
11747,26,3,0,0,1,0,0,0,-1,1,-1,6,0,6,0,0,0,0,0,0,1,5,1,1,299,420,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11748,24,0,0,0,1,0,0,1,669,0,-1,4,0,0,0,0,0,0,0,0,1,2,1,2,727,139,10,1,0,1,0,0,0,0,0,1,0,0,0,0
11749,37,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,1200,194,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11750,22,0,0,0,1,0,0,1,12,1,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,44,524,10,0,1,0,0,0,0,1,0,1,0,0,0,1
11751,41,1,0,0,1,0,0,0,449,1,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,469,244,20,0,1,1,0,0,0,0,0,0,1,0,0,0
11752,29,0,0,0,1,0,0,0,-1,0,2,4,0,0,0,0,0,0,0,0,1,3,2,2,1491,1468,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11753,32,8,0,0,1,0,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,528,528,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11754,49,0,1,1,1,0,0,1,661,1,-1,2,6,7,0,0,0,0,0,0,0,0,1,2,734,663,40,1,0,0,0,0,0,1,0,0,1,0,0,0
11755,33,1,0,1,1,1,0,0,-1,0,2,-1,0,0,0,0,0,0,0,0,1,4,1,1,1861,1764,10,0,1,0,0,1,0,0,0,0,1,0,0,1
11756,49,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,337,339,10,0,1,1,0,0,0,0,0,0,1,0,0,1
11757,27,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,464,466,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11758,30,0,0,1,1,0,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1354,-1,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11759,49,0,0,1,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,3,1,5203,2789,10,0,1,0,0,0,0,1,0,0,1,0,0,1
11760,23,2,0,0,1,0,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,95,95,10,1,0,1,0,0,0,0,0,0,1,0,0,0
11761,31,0,0,0,1,1,0,0,1216,0,-1,2,0,0,0,0,0,0,0,0,1,4,2,2,2530,1844,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11762,26,8,0,0,1,1,0,0,-1,0,2,4,0,0,0,0,0,0,0,0,1,3,1,1,739,392,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11763,34,0,0,0,1,0,0,0,-1,0,-1,3,0,0,0,0,0,0,0,0,0,0,3,1,4119,3894,20,0,1,0,0,0,1,0,0,1,0,0,0,0
11764,49,8,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,10,12,10,1,0,0,0,0,0,1,0,0,1,0,0,0
11765,24,0,0,0,1,0,0,1,994,1,1,4,0,1,0,0,1,2,0,0,1,3,2,2,1021,723,10,1,0,0,0,1,0,0,0,1,0,0,0,0
11766,34,3,0,0,1,1,0,0,832,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,845,230,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11767,33,0,0,1,1,1,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,5,2,1,1897,1865,10,1,0,0,0,0,0,1,0,1,0,0,0,1
11768,23,0,0,0,1,1,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,5,2,1,1022,696,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11769,34,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,1,2,431,433,10,1,0,1,0,0,0,0,0,0,1,0,0,0
11770,27,0,0,0,1,0,0,0,322,1,-1,4,0,1,0,0,0,0,0,0,0,0,2,2,350,249,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11771,29,0,0,0,1,1,0,1,26,1,-1,6,0,0,0,0,0,0,0,0,1,5,3,5,39,1785,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11772,32,0,0,0,1,1,0,0,-1,1,-1,4,0,0,0,0,1,0,0,0,1,1,2,1,257,33,10,1,0,0,0,0,1,0,0,0,1,0,0,0
11773,26,0,0,0,1,0,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,29,29,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11774,28,2,0,1,1,1,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,653,653,10,0,1,1,0,0,0,0,0,1,0,0,0,1
11775,29,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,3,288,290,10,1,0,1,0,0,0,0,0,0,1,0,0,0
11776,30,1,0,0,1,0,0,0,-1,1,-1,6,0,1,0,0,0,0,0,0,0,3,1,1,285,285,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11777,45,0,0,0,1,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,1,2,1,1,614,614,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11778,31,3,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,338,661,10,0,1,0,0,0,0,1,0,0,1,0,0,1
11779,28,0,0,0,1,0,0,0,-1,0,-1,3,0,0,0,0,0,0,0,0,1,5,2,1,2455,2622,10,1,0,0,0,0,0,1,0,1,0,0,0,1
11780,30,3,0,0,1,1,0,0,1147,0,-1,2,0,0,0,0,0,0,0,0,1,5,1,2,1854,2298,10,0,1,0,0,0,0,1,0,0,1,0,0,0
11781,25,0,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,1,1,3,746,562,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11782,23,0,0,0,1,0,0,1,108,0,-1,4,0,0,0,0,0,0,0,0,1,3,4,1,305,307,10,1,0,0,0,1,0,0,0,1,0,0,0,1
11783,34,7,0,0,1,0,0,1,1176,0,-1,3,0,0,0,0,0,0,0,0,1,3,2,2,2893,1281,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11784,32,0,0,0,1,0,0,0,-1,0,-1,2,0,0,0,0,0,0,0,0,1,3,1,2,2280,2183,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11785,25,0,0,0,1,0,0,0,447,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,465,434,10,0,1,0,0,1,0,0,0,1,0,0,0,0
11786,35,0,0,0,1,0,0,0,1167,0,-1,3,0,0,0,0,0,0,0,0,1,4,1,1,1314,4960,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11787,30,0,0,1,1,1,0,1,590,0,3,2,0,0,0,0,0,0,0,0,1,5,1,1,1684,1725,40,0,1,0,0,0,1,0,0,1,0,0,0,1
11788,28,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,346,348,10,0,1,0,0,1,0,0,0,0,1,0,0,0
11789,34,0,0,0,1,0,0,1,934,0,2,3,0,0,0,0,0,0,0,0,1,3,1,1,975,614,10,1,0,1,0,0,0,0,0,1,0,0,0,0
11790,41,6,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,2,81,83,10,1,0,1,0,0,0,0,0,0,1,0,0,0
11791,37,1,0,1,1,0,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,1,5,2,1,6822,2891,10,1,0,0,0,0,0,1,0,0,1,0,0,0
11792,26,3,0,0,1,1,0,0,-1,1,2,4,0,3,0,0,0,0,0,0,1,4,2,2,434,434,10,0,1,0,0,0,0,1,0,0,1,0,0,0
11793,24,0,0,0,1,0,0,1,259,1,-1,5,0,0,0,1,0,0,0,0,0,0,1,0,291,-1,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11794,31,1,0,0,1,0,0,1,439,1,-1,3,0,1,0,0,0,0,0,0,1,1,1,2,453,109,10,1,0,0,0,1,0,0,0,0,1,0,0,0
11795,28,0,0,0,1,0,0,1,1218,1,3,3,0,25,0,0,0,0,0,0,1,4,1,2,1539,1650,20,0,1,0,0,0,1,0,0,1,0,0,0,0
11796,37,0,0,0,1,1,0,0,-1,0,2,3,0,0,0,0,0,0,0,0,1,4,1,1,4923,3164,10,0,1,0,0,0,0,1,1,0,0,0,0,1
11797,35,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,405,398,10,0,1,1,0,0,0,0,1,0,0,0,0,0
11798,36,12,0,0,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,2,1617,404,10,0,1,1,0,0,0,0,0,0,1,0,0,1
11799,27,0,0,0,1,0,0,0,-1,0,-1,3,0,0,0,0,0,0,0,0,1,3,1,7,1112,1482,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11800,21,0,0,0,1,1,0,1,685,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,699,612,20,0,1,1,0,0,0,0,0,1,0,0,0,0
11801,26,0,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,693,711,10,0,1,0,0,1,0,0,0,1,0,0,0,1
11802,31,17,0,0,1,1,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,1,3,1,1,1035,176,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11803,20,2,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,246,248,10,1,0,1,0,0,0,0,0,1,0,0,0,0
11804,24,0,0,0,1,1,0,0,332,1,-1,5,0,0,0,0,0,0,0,0,1,4,2,4,393,716,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11805,29,1,0,1,1,1,0,0,508,1,-1,2,0,0,0,0,0,0,0,0,1,4,1,1,573,1708,20,1,0,0,0,0,0,1,0,1,0,0,0,1
11806,29,2,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,1,3,1676,1675,10,1,0,0,0,0,0,1,0,1,0,0,0,1
11807,26,0,0,0,1,1,0,0,-1,0,-1,4,0,0,0,0,0,0,0,0,1,4,2,4,741,1074,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11808,30,1,0,0,1,0,0,0,-1,0,2,5,0,0,0,0,0,0,0,0,1,4,1,2,795,875,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11809,29,0,0,0,1,1,0,0,-1,1,-1,3,0,1,0,0,0,0,0,0,1,3,2,2,210,203,20,0,1,0,0,0,1,0,0,0,1,0,0,0
11810,36,8,0,0,1,1,0,0,1278,0,3,2,0,0,0,0,0,0,0,0,1,4,1,2,1375,2707,10,0,1,0,0,0,0,1,0,0,1,0,0,1
11811,32,2,0,0,1,1,0,0,-1,0,9,2,0,0,0,0,0,0,0,0,1,5,1,3,1626,1502,10,0,1,0,0,0,1,0,0,1,0,0,0,0
11812,54,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,2,165,170,10,1,0,1,0,0,0,0,0,0,1,0,0,1
11813,25,0,0,0,0,1,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,53,587,10,1,0,0,0,0,1,0,0,1,0,0,0,1
11814,32,3,0,0,1,0,0,1,1166,0,-1,4,0,0,0,0,0,0,0,0,1,1,2,1,4543,3013,10,1,0,0,0,0,0,1,0,1,0,0,0,0
11815,28,5,0,0,0,1,0,1,893,0,2,2,0,0,0,0,0,0,0,0,1,3,1,2,2268,661,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11816,38,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,436,438,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11817,29,1,0,0,1,0,0,0,508,0,-1,3,0,0,0,0,0,0,0,0,1,4,1,3,746,543,10,0,1,1,0,0,0,0,0,0,1,0,0,1
11818,29,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,11,13,10,0,1,1,0,0,0,0,0,1,0,0,0,0
11819,32,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,4,1666,2579,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11820,41,0,0,0,1,0,0,1,745,1,2,3,0,12,0,0,0,0,0,0,0,0,1,1,769,745,20,1,0,0,0,1,0,0,0,0,1,0,0,0
11821,41,2,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,1,3,3387,3409,20,0,1,0,1,0,0,0,0,1,0,0,0,1
11822,35,2,0,0,1,1,0,0,-1,1,-1,2,0,1,0,0,0,0,0,0,1,5,1,2,923,2575,10,0,1,0,0,0,0,1,0,0,1,0,0,1
11823,22,0,0,0,1,0,0,0,713,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,742,730,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11824,28,3,0,0,1,0,0,0,782,0,-1,5,0,0,0,0,0,0,0,0,1,1,1,2,789,12,10,0,1,0,0,0,0,1,0,1,0,0,0,0
11825,29,0,0,1,1,0,0,0,-1,0,-1,4,0,0,0,0,0,0,0,0,0,0,1,1,1745,519,10,0,1,1,0,0,0,0,0,0,1,0,0,0
11826,27,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,1378,1377,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11827,36,2,0,0,1,1,0,0,491,1,3,6,0,3,0,0,0,0,0,0,1,3,4,1,5756,3590,10,1,0,0,0,0,1,0,0,0,1,0,0,0
11828,25,2,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,2,1,1,669,669,10,0,1,0,0,0,0,1,0,0,1,0,0,0
11829,22,0,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,1,385,406,10,0,1,0,0,0,0,1,1,0,0,0,0,1
11830,29,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,2,1426,314,10,1,0,0,0,0,1,0,0,1,0,0,0,0
11831,24,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,305,307,10,0,1,0,0,0,0,1,0,1,0,0,0,0
